1246,MOUNT SAINT JACINTO COLLEGE,CA,San Jacinto,92583
4501,MOUNT SAN JACINTO COLLEGE,CA,San Jacinto,92383
4273,EVERGREEN VALLEY COLLEGE,CA,San Jose,95135
021849,PALMER COLLEGE CHIRO-WEST,CA,San Jose,95134
1282,SAN JOSE CITY COLLEGE,CA,San Jose,95128
1155,SAN JOSE STATE UNIVERSITY,CA,San Jose,95192
1143,CALIFORNIA POLYTECHNIC STATE,CA,San Luis Obispo,93407
1192,CUESTA COLLEGE,CA,San Luis Obispo,93403
030113,CAL STATE UNIV SAN MARCOS,CA,San Marcos,92096
1260,PALOMAR COLLEGE,CA,San Marcos,92069
4602,PALOMAR COLLEGE,CA,San Marcos,92069
1181,COLLEGE SAN MATEO,CA,San Mateo,94402
4070,COLLEGE SAN MATEO,CA,San Mateo,94402
1190,CONTRA COSTA COLLEGE,CA,San Pablo,94806
4943,CONTRA COSTA COLLEGE,CA,San Pablo,94806
1196,DOMINICAN COLLEGE CALIFORNIA,CA,San Rafael,94901
6991,RANCHO SANTIAGO COLLEGE,CA,Santa Ana,92706
1284,RANCHO SANTIGO COLLEGE,CA,Santa Ana,92706
1123,BROOKS INSTITUTE,CA,Santa Barbara,93108
020961,FIELDING GRAD UNIVERSITY,CA,Santa Barbara,93105
1285,SANTA BARBARA CITY COLLEGE,CA,Santa Barbara,93109
1320,UNIVERSITY CALIF SANTA BAR,CA,Santa Barbara,93106
1341,WESTMONT COLLEGE,CA,Santa Barbara,93108
8903,COLLEGE CANYONS,CA,Santa Clara,91356
21191,MISSION COLLEGE,CA,Santa Clara,95054
1326,SANTA CLARA UNIVERSITY,CA,Santa Clara,95053
1220,MASTER'S COLLEGE SEMINARY TH,CA,Santa Clarita,91322
1321,UNIVERSITY CALIF SANTA CRUZ,CA,Santa Cruz,95064
1111,ALLAN HANCOCK COLLEGE,CA,Santa Maria,93454
010441,RAND GRAD SCH POLICY STUDIE,CA,Santa Monica,90407
1286,SANTA MONICA COLLEGE,CA,Santa Monica,90405
4691,SANTA MONICA COLLEGE,CA,Santa Monica,90405
010448,THOMAS AQUINAS COLL,CA,Santa Paula,93060
1287,SANTA ROSA JUNIOR COLLEGE,CA,Santa Rosa,95401
4958,WEST VALLEY COLLEGE,CA,Saratoga,95070
1338,WEST VALLEY COLLEGE,CA,Saratoga,95070
1121,BETHANY COLLEGE,CA,Scotts Valley,95066
7236,ART INSTITUTE CA-SAN FRANCISCO,CA,Sn Francsco,94102
010831,NEW COLL CALIFORNIA,CA,Sn Francsco,94102
3948,SAN FRNCSCO ART INST,CA,Sn Francsco,94133
1305,STANFORD UNIVERSITY,CA,Standford,94305
1212,HUMPHREYS COLLEGE,CA,Stockton,95207
4346,HUMPHREYS COLLEGE,CA,Stockton,95207
1280,SAN JOAQUIN DELTA COLLEGE,CA,Stockton,95207
1329,UNIVERSITY PACIFIC,CA,Stockton,95211
1177,COGSWELL POLYTECHNICAL COLLEGE,CA,Sunnyvale,94089
1217,LASSEN COLLEGE,CA,Susanville,96130
023218,ITT TECHNICAL INSTITUTE,CA,Sylmar,91342
012550,LOS ANGELES MISSION COLLEGE,CA,Sylmar,91342
1309,ALLIANT INTL UNIV-SAN DIEGO,CA,Taft,93268
021102,COLUMBIA COLLEGE HOLLYWOOD,CA,Tarzana,91356
1133,CALIFORNIA LUTHERAN UNIVERSITY,CA,Thousand Oaks,91360
1197,EL CAMINO COLLEGE,CA,Torrance,90506
4302,EL CAMINO COLLEGE,CA,Torrance,90506
1157,CALIFORNIA STATE UNIV-STANISL,CA,Turlock,95380
4517,MENDOCINO COLLEGE,CA,Ukiah,95482
011672,MENDOCINO COLLEGE,CA,Ulkiah,95482
1132,CALIFORNIA INSTITUTE ARTS,CA,Valencia,91355
4117,COLLEGE CANYONS,CA,Valencia,91355
1134,CALIFORNIA MARITIME ACADEMY,CA,Vallejo,94590
1228,LOS ANGELES VALLEY COLLEGE,CA,Valley Glen,91401
4523,MERIT COLLEGE,CA,Van Nuys,91405
1334,VENTURA COLLEGE,CA,Ventura,93001
1335,VICTOR VALLEY COLLEGE,CA,Victorville,92392
1186,COLLEGE SEQUOIAS,CA,Visalia,93277
021207,SAN JOAQUIN VALLEY COLLEGE,CA,Visalia,93291
1245,MOUNT SAN ANTONIO COLLEGE,CA,Walnut,91789
1187,COLLEGE SISKIYOUS,CA,Weed,96094
1269,RIO HONDO COLLEGE,CA,Whittier,90608
4663,RIO HONDO COLLEGE,CA,Whittier,90608
1229,SOUTHERN CA UNIV HEALTH SCIENCE,CA,Whittier,90604
1342,WHITTIER COLLEGE,CA,Whittier,90608
1224,LOS ANGELES HARBOR COLLEGE,CA,Willmington,90744
4395,LOS ANGELES HARBOR COLLEGE,CA,Wilmington,90744
1226,LOS ANGELES PIERCE COLLEGE,CA,Woodland Hills,91371
9272,CRAFTON HILLS COLLEGE,CA,Yucaipa,92399
4126,CRAFTON HILLS COLLEGE,CA,Yucaipa,92399
1258,PACIFIC UNION COLLEGE,CA,angwin,94508
1345,ADAMS STATE COLLEGE,CO,Alamosa,81102
022769,COMMUNITY COLLEGE AURORA,CO,Aurora,80011
021175,"NAROPA INSTITUTE,",CO,Boulder,80302
1370,UNIV COLORADO BOULDR,CO,Boulder,80309
6175,BETH-EL COLLEGE NURS,CO,Colo Spgs,80909
4503,BLAIR JUNIOR COLLEGE,CO,Colorado Sp,80915
013007,NAZARENE BIBLE COLL,CO,Colorado Sp,80910
1347,COLORADO COLLEGE,CO,Colorado Springs,80903
022537,INTELLITECH COLLEGE,CO,Colorado Springs,80909
8896,PIKES PEAK COMMUNITY COLLEGE,CO,Colorado Springs,80906
4291,PIKES PEAK COMMUNITY COLLEGE,CO,Colorado Springs,80906
4509,UNIV COLO COLO SPRGS,CO,Colordo Spg,80933
010148,COLORADO TECH,CO,Colrado Spg,80907
7150,COLORADO INSTITUTE ART,CO,Denver,80203
9542,COMMUNITY COLLEGE DENVER,CO,Denver,80204
4137,COMMUNITY COLLEGE DENVER,CO,Denver,80204
1352,DENVER SEMIN,CO,Denver,80120
7648,DENVER TECHNICAL COLLEGE,CO,Denver,80224
4507,EVEREST COLLEGE,CO,Denver,80229
1354,ILIFF SCHOOL THEOLOGY,CO,Denver,80210
1360,METROPOLITAN STATE COLLEGE,CO,Denver,80217
1360,METRPLTN ST C DENVER,CO,Denver,80217
1363,REGIS UNIVERSITY,CO,Denver,80221
1367,SAINT THOMAS SEMINARY,CO,Denver,80210
4508,U COLORADO HLTH SCI,CO,Denver,80262
4508,UNIV COLORADO DENVER,CO,Denver,80204
7996,UNIV COLORADO SYSTEM-OFFICE,CO,Denver,80203
1371,UNIVERSITY DENVER,CO,Denver,80208
7548,WESTWOOD COLLEGE-DENVER NORTH,CO,Denver,80221
9855,YESHIVA TORAS CHAIM,CO,Denver,80204
1353,FORT LEWIS COLLEGE,CO,Durango,81301
1350,COLORADO STATE UNIVERSITY,CO,Fort Collins,80523
023562,NATIONAL TECHNOLOGICAL UNIV,CO,Fort Collins,80526
9981,MORGAN CMTY COLLEGE,CO,Fort Morgan,80701
4516,MORGAN COMMUNITY COLLEGE,CO,Fort Morgan,80701
4112,COLORADO MOUNTAIN COLL WEST,CO,Glenwood Springs,81601
1348,COLORADO SCHOOL MINES,CO,Golden,80401
4130,RED ROCKS COMMUNITY COLLEGE,CO,Golden,80401-5398
1358,MESA STATE COLLEGE,CO,Grand Junction,81502
7582,AIMS COMM. COLLEGE,CO,Greeley,80632
1349,UNIVERSITY NORTHERN COLORADO,CO,Greeley,80639
1372,WESTERN STATE COLLEGE,CO,Gunnison,81231
1362,OTERO JUNIOR COLLEGE,CO,La Junta,81050
4588,OTERO JUNIOR COLLEGE,CO,La Junta,81050
9401,COLORADO CHR COLL,CO,Lakewood,80226
1347,COLORADO CHRISTIAN UNIVERSITY,CO,Lakewood,80226
9543,RED ROCKS COMMUNITY COLLEGE,CO,Lakewood,80228
1355,LAMAR COMMUNITY COLLEGE,CO,Lamar,81052
1356,LAMAR COMMUNITY COLLEGE,CO,Lamar,81052
4113,COLORADO MOUNTAIN COLL EAST,CO,Leadville,80461
1346,ARAPAHOE COMM COLLEGE,CO,Littleton,80160
4014,ARAPAHOE COMMUNITY COLLEGE,CO,Littleton,80160
1365,COLORADO STATE UNIV-PUEBLO,CO,Pueblo,81001
9033,PUEBLO COL BUS TECHNOLOGY,CO,Pueblo,81004
021163,PUEBLO COMMUNITY COLLEGE,CO,Pueblo,81004
1359,COLORADO NORTHWESTRN COMM COL,CO,Rangley,81648
1361,NORTHEASTERN JR COLLEGE,CO,Sterling,80751
9007,COLO MT C STMBT SPGS,CO,Stmboat Sp,80477
023217,ITT TECHNICAL INSTITUTE,CO,Thorton,80229
1368,TRINIDAD ST JR COLL,CO,Trinidad,81082
1369,US AIR FORCE ACADEMY,CO,US Air Force Acad,80840
4119,FRONT RANGE COMMUNITY COLLEGE,CO,Westminster,80030
7933,FRONT RANGE COMMUNITY COLLEGE,CO,Westminster,80031
4513,HOUSATONIC COMMUNITY COLLEGE,CT,Bridgeport,6604
1416,UNIV BRIDGEPORT,CT,Bridgeport,6604
1389,HOLY APOSTLES COLL,CT,Cromwell,6416
1380,WESTERN CONNECTICUT STATE UNIVERSITY,CT,Danbury,6810
3716,QUINEBAUG VALLEY CMTY COLLEGE,CT,Danielson,6239
010530,QUINEBAUG VALLEY COMM,CT,Danielson,6239
011150,ASNUNTUCK COMMUNITY COL,CT,Enfield,6082
1377,BRIDGEPORT ENG INST,CT,Fairfield,6430
1385,FAIRFIELD UNIVERSITY,CT,Fairfield,6824
1403,SACRED HEART UNIVERSITY,CT,Fairfield,6825
9764,TUNXIS COM COLLEGE,CT,Farmington,6032
9867,UNIV CT HEALTH CENTER,CT,Farmington,6030
7459,PAIER COLLEGE ART,CT,Hamden,6514
1402,QUINNIPIAC UNIVERSITY,CT,Hamden,6518
7635,CAPITAL C C,CT,Hartford,6103
1386,HARTFORD COLL WOMEN,CT,Hartford,6105
1387,HARTFORD SEMINARY,CT,Hartford,6105
1388,HARTFORD ST TECH COL,CT,Hartford,6106
2804,RENSSELAER AT HARTFOD,CT,Hartford,6120
1414,TRINITY COLLEGE CT,CT,Hartford,6106
1392,MANCHESTER COMMUNITY COLLEGE,CT,Manchester,6045
3551,MIDDLESEX COMMUNITY COLLEGE,CT,Middletown,6457
8038,MIDDLESEX COMMUNITY COLLEGE,CT,Middletown,6457
1424,WESLEYAN UNIVERSITY,CT,Middletown,6457
1378,CENTRL CONN ST UNIV,CT,New Britain,6050
029171,CHARTER OAK STATE COLLEGE,CT,New Britain,6053
1374,ALBERTUS MAGNUS COLLEGE,CT,New Haven,6511
8037,GATEWAY CC LONG WHARF,CT,New Haven,6511
0986,SOUTH CENTRAL CMTY COLLEGE,CT,New Haven,6511
8037,SOUTH CENTRAL COM COLL,CT,New Haven,6511
1406,SOUTHERN CONNECTICUT STATE UNIVERSITY,CT,New Haven,6516
1426,YALE UNIVERSITY,CT,New Haven,6520
1379,CONNECTICUT COLLEGE,CT,New London,6320
1393,MITCHELL COLLEGE,CT,New London,6320
1415,US COAST GUARD ACAD,CT,New London,6320
021101,GREATER NEW HAVEN ST TECH COL,CT,North Haven,6473
1399,NORWALK CMTY COLL,CT,Norwalk,6854
1413,THAMES VALLEY ST TECH COLLEGE,CT,Norwich,6360
9765,THREE RIVERS COMMUNITY-TECHNICAL COLLEGE,CT,Norwich,6360
1400,NORWALK ST TECH COLL,CT,So Norwalk,6854
9407,BRIARWOOD COLLEGE,CT,Southington,6489
029120,BAIS BENJAMIN ACADEMY CONN,CT,Stamford,6901
1417,UNIVERSITY CONNECTICUT,CT,Storrs,6269
1407,ST ALPHONSUS COLLEGE,CT,Suffield,6078
1409,ST JOSEPH COLL CT,CT,W Hartford,6117
1422,UNIVERSITY HARTFORD,CT,W Hartford,6117
3550,MATTATUCK COMMUNITY COLLEGE,CT,Waterbury,6708
6982,NAUGATUCK VALLEY COMMUNITY COLLEGE,CT,Waterbury,6708
1401,POST UNIVERSITY,CT,Waterbury,6723
1423,WATERBURY ST TECH COL MATTATUC,CT,Waterbury,6708
1397,UNIV NEW HAVEN,CT,West Haven,6516
1425,EASTERN CONNECTICUT STATE UNIVERSITY,CT,Willimantic,6226
1398,NORTHWESTERN CT COMM COLLEGE,CT,Winsted,6098
1434,AMERICAN UNIVERS,DC,Washington,20016
1437,CATHOLIC UNIVERSITY AMERICA,DC,Washington,20064
011950,CORCORAN SCH ART,DC,Washington,20006
012029,DESALES SCHOOL THEOLOGY,DC,Washington,20017
012803,DOMINICAN HOUSE STUDIES PFIC,DC,Washington,20017
1443,GALLAUDET UNIVERSITY,DC,Washington,20002
1444,GEORGE WASHINGTON U,DC,Washington,20052
1445,GEORGETOWN UNIV,DC,Washington,20057
1448,HOWARD UNIVERSITY,DC,Washington,20059
1452,MOUNT VERNON COLLEGE,DC,Washington,20007
5422,MOUNT VERNON COLLEGE,DC,Washington,20007
1455,OBLATE COLLEGE,DC,Washington,20017
1456,SOUTHEASTERN UNIVERSITY,DC,Washington,20024
1459,STRAYER COLLEGE,DC,Washington,20005
1460,TRINITY COLLEGE DC,DC,Washington,20017
1441,UNIVERSITY DISTRICT COLUMBI,DC,Washington,20008
1464,WESLEY THEOLOGICAL SEMINARY,DC,Washington,20016
011727,DE TECH COM COL TERRY CAM,DE,Dover,19904
1428,DELAWARE ST COLLEGE,DE,Dover,19901
5201,DELAWARE TECH COMMUNITY COLLEGE,DE,Dover,19904-1383
1433,WESLEY COLLEGE,DE,Dover,19901
5169,DELAWARE TECH CMTY CLG SOUTH,DE,Georgetown,19947
7053,DELAWARE TECH COM COL OWENS,DE,Georgetown,19947
7948,WILMINGTON COLLEGE,DE,New Castle,19720
011387,DE TECH C. C. STANTON WILMINTON,DE,Newark,19713
1431,UNIV DELAWARE,DE,Newark,19716
5081,BRANDYWINE COLLEGE,DE,Wilmington,19803
1429,GOLDEY BEACOM COLL,DE,Wilmington,19808
012962,WIDNER UNIVERSITY SCH LAW,DE,Wilminton,19803
5666,SOUTH FLORIDA CMTY COLLEGE,FL,Avon Park,33825
1522,SOUTH FLORIDA COMMUNITY COL,FL,Avon Park,33825
1540,WEBBER INTERNATIONAL UNIVERSITY,FL,Babson Park,33827
1481,FLORIDA ATLANTIC UNIVERSITY,FL,Boca Raton,33431
1505,LYNN UNIVERSITY,FL,Boca Raton,33431
1504,MANATEE COM COLLEGE,FL,Bradenton,34206
5427,MANATEE COMMUNITY COLLEGE,FL,Bradenton,34207
5578,PASCO-HERNANDO CMTY COLL NORTH,FL,Brooksville,34609
1473,CLEARWATER CHRISTN C,FL,Clearwater,34619
5658,ST PETERSBURG JR COLL,FL,Clearwater,34625
1470,BREVARD CMTY COLL,FL,Cocoa,32922
1536,UNIVERSITY MIAMI,FL,Coral Gbles,33146
5562,PASCO-HERNANDO CMTY COLL EAST,FL,Dade City,33525
012314,TRINITY INTERNATIONAL UNIVERSITY,FL,Davie,33324
4531,PHILLIPS JR COLLEGE,FL,Daytona Bc,32114
1467,BETHUNE-COOKMAN COLLEGE,FL,Daytona Bch,32015
1479,EMBRY-RIDDLE AERO UNIVERSITY,FL,Daytona Bch,32114
1475,DAYTONA STATE COLLEGE,FL,Daytona Beach,32120
1531,STETSON UNIVERSITY,FL,Deland,32723
1500,BROWARD COMMUNITY COLLEGE FT LAUDERDALE,FL,Fort Lauderdale,33314
021519,KEISER UNIVERSITY,FL,Fort Lauderdale,33309
1509,NOVA SOUTHEASTERN UNIVERSITY,FL,Fort Lauderdale,33314
1477,EDISON CMTY COLL,FL,Fort Myers,33919
1493,INDIAN RIVER COM COLLEGE,FL,Fort Pierce,34981
8146,FT LAUDERDALE COLL,FL,Ft Laudrdle,33304
9784,NATIONAL EDUC CENTER,FL,Ft Laudrdle,33334
5322,INDIAN RIVER COMMUNITY COLLEGE,FL,Ft Pierce,33450
1519,SANTA FE CMTY COLL,FL,Gainesville,32606
1535,UNIV FLORIDA,FL,Gainesville,32611
021889,HOBE SOUND BIBLE COLLEGE,FL,Hobe Sound,33475
5741,BROWARD CMTY COLL HOLLYWOOD,FL,Hollywood,33024
010210,PROSPECT HALL SCH BUSINESS,FL,Hollywood,33020
1478,EDWARD WATERS COLL,FL,Jacksonvill,32209
1495,JACKSONVILLE UNIV,FL,Jacksonvill,32211
1497,JONES COLLEGE,FL,Jacksonvill,32211
9841,UNIV NORTH FLORIDA,FL,Jacksonvill,32224
023241,FLAGLER CAREER INSTITUTE,FL,Jacksonville,32216
100757,FLORIDA CMTY COLL JACKSONVILLE,FL,Jacksonville,32221
5232,FLORIDA CMTY COLLEGE KENT,FL,Jacksonville,32205
1484,FLORIDA COM COL-JACKSONVILLE,FL,Jacksonville,32202
1485,FLORIDA KEYS COM COLL,FL,Key West,33040
023022,FLORIDA BIBLE COLLEGE,FL,Kissimmee,32758
021567,FLORIDA CHRISTIAN COLLEGE,FL,Kissimmee,34744
1501,LAKE CITY COM COLLEGE,FL,Lake City,32025
5377,LAKE CITY COMMUNITY COLLEGE,FL,Lake City,32055
8848,WARNER SOUTHERN COLLEGE,FL,Lake Wales,33859
1512,PALM BCH COMM COLL,FL,Lake Worth,33461
1488,FLORIDA SOUTHERN COLLEGE,FL,Lakeland,33801
1521,SOUTHEASTERN COLLEGE,FL,Lakeland,33801
5376,LAKE SUMTER COMMUNITY COLLEGE,FL,Leesburg,32788
1502,LAKE-SUMTER COM COLLEGE,FL,Leesburg,34788
1508,NORTH FLORIDA JR COLLEGE,FL,Madison,32340
5503,NORTH FLORIDA JUNIOR COLLEGE,FL,Madison,32340
5106,CHIPOLA JUNIOR COLLEGE,FL,Marianna,32446
1472,CHIPOLA JUNIOR COLLEGE,FL,Marianna,32446
1469,FLORIDA INST TECH,FL,Melbourne,32901
9635,FLORIDA INTERNATIONL,FL,Miami,33199
1486,FLORIDA MEMORIAL UNIVERSITY,FL,Miami,33054
5327,INTERNATIONAL FINE ARTS COLL,FL,Miami,33132
8878,MIAMI INTERNATIONAL UNIVERSITY ARTS DESIGN,FL,Miami,33132
1506,MIAMI-DADE CC SOUTH,FL,Miami,33132
5160,MIAMI-DADE CMTY COLL NORTH,FL,Miami,33167
8075,ST JOHN VIANNEY C SM,FL,Miami,33165
029048,TALMUDIC COLLEGE FLORIDA,FL,Miami Beach,33139
1468,ST THOMAS UNIVERSITY,FL,Miami Gardens,33054
1466,BARRY UNIVERSITY,FL,Miami Shore,33161
021899,SPURGEON BAPTIST BIBLE COLL,FL,Mulberry,33860
010652,PASCO-HERNANDO COM COLLEGE,FL,New Port Richey,34654
5559,PASCO-HERNANDO COMM COLL,FL,New Prt Richey,34654
5526,OKALOOSA WALTON JUNIOR COLLEGE,FL,Niceville,32578
1510,OKALOOSA-WALTON COM COLLEGE,FL,Niceville,32578
1471,CENTRL FLORIDA C C,FL,Ocala,34478
1499,EVEREST UNIV-NORTH ORLANDO CAMPUS,FL,Orlando,32810
3954,UNIV CENTRAL FLORIDA,FL,Orlando,32816
6750,VALENCIA COMMUNITY COL,FL,Orlando,32802
5869,VALENCIA COMMUNITY COLLEGE,FL,Orlando,32807
5159,DAYTONA COLLEGE,FL,Ormond Beach,32174
1523,ST JOHNS RIVER C C,FL,Palatka,32177
1490,GULF COAST COMMUNITY COLLEGE,FL,Panama City,32401
5271,GULF COAST COMMUNITY COLLEGE,FL,Panama City,32401
1513,PENSACOLA JUNIOR COLLEGE,FL,Pensacola,32523
5535,PENSACOLA JUNIOR COLLEGE,FL,Pensacola,32504
3955,UNIV WEST FLORIDA,FL,Pensacola,32514
5735,BROWARD CMTY COLL NORTH,FL,Pompano Beach,33063
1520,SEMINOLE COMMUNITY COLLEGE,FL,Sanford,32773
5662,SEMINOLE COMMUNITY COLLEGE,FL,Sanford,32773
012574,RINGLING SCH ART DES,FL,Sarasota,34234
7893,FLAGLER COLLEGE,FL,St Augustne,32084
1526,ST LEO UNIVERSITY,FL,St Leo,33574
1487,ECKERD COLLEGE,FL,St Petersbg,33711
1528,ST PETERSBURG JUNIOR COLLEGE,FL,St Petersburg,33733
1480,FLORIDA AGR MECH UNIVERSITY,FL,Tallahassee,32307
1489,FLORIDA STATE UNIV,FL,Tallahassee,32306
1533,TALLAHASSEE C C,FL,Tallahassee,32304
7870,HILLSBOROUGH COMM COLLEGE,FL,Tampa,33631
022865,ITT TECHNICAL INSTITUTE,FL,Tampa,33634
7586,REMINGTON COLLEGE-TAMPA CAMPUS,FL,Tampa,33619
011728,TAMPA COLLEGE,FL,Tampa,33614
011256,UNITED ELEC INST,FL,Tampa,33619
1537,UNIV SOUTH FLORIDA,FL,Tampa,33620
1538,UNIVERSITY TAMPA,FL,Tampa,33606
1482,FLORIDA COLLEGE,FL,Temple Terrace,33617
5216,FLORIDA COLLEGE,FL,Temple Terrace,33617
8849,PALM BEACH ATL UNIVERSITY,FL,W Palm Bch,33416
1514,POLK COMMUNITY COLLEGE,FL,Winter Haven,33881
5548,POLK COMMUNITY COLLEGE,FL,Winter Haven,33881
1515,ROLLINS COLLEGE,FL,Winter Park,32789
0115,COMMUNITY COLL MICRONESIA,FM,Pohnpei,96941
1544,ALBANY STATE COLLEGE,GA,Albany,31705
5026,DARTON COLLEGE,GA,Albany,31707
1573,GEORGIA SWSTRN COLL,GA,Americus,31709
1598,UNIV GEORGIA,GA,Athens,30602
021136,AMER COLL APPL ARTS,GA,Atlanta,30326
5429,ART INSTITUTE ATLANTA,GA,Atlanta,30326
9270,ART INSTITUTE ATLANTA,GA,Atlanta,30326
5030,ATLANTA AREA TECH SCHOOL,GA,Atlanta,30310
1549,ATLANTA COLLEGE ART,GA,Atlanta,30309
5725,ATLANTA METROPOLITAN COLLEGE,GA,Atlanta,30310
012165,ATLANTA METROPOLITAN COLLEGE,GA,Atlanta,30310
011574,BAUDER FASHION COLLEGE,GA,Atlanta,30326
1559,CLARK ATLANTA UNIVERSITY,GA,Atlanta,30314
1564,EMORY U,GA,Atlanta,30322
1569,GEORGIA INSTITUTE TECH,GA,Atlanta,30332
1574,GEORGIA ST UNIV,GA,Atlanta,30302
1568,INTERDENOMINATIONAL THEOL CTR,GA,Atlanta,30314
5344,JOHN MARSHALL UNIVERSITY LAW,GA,Atlanta,30308
020897,MASSEY BUSINESS COLLEGE,GA,Atlanta,30308
8419,MERCER U STHN S PHAR,GA,Atlanta,30312
1582,MOREHOUSE COLLEGE,GA,Atlanta,30314
1583,MORRIS BROWN COLLEGE,GA,Atlanta,30314
1586,OGLETHORPE UNIV,GA,Atlanta,30319
1594,SPELMAN COLLEGE,GA,Atlanta,30314
1552,AUGUSTA STATE UNIVERSITY,GA,Augusta,30910
1579,MEDICAL COLL GEORGIA,GA,Augusta,30912
1587,PAINE COLLEGE,GA,Augusta,30910
011130,PHILLIPS JC AUGUSTA,GA,Augusta,30901
011074,BAINBRIDGE COLLEGE,GA,Bainbridge,31717
5062,BAINBRIDGE JUNIOR COLLEGE,GA,Bainbridge,31717
1575,GORDON COLLEGE,GA,Barnsville,30204
5078,BRUNSWICK COLLEGE,GA,Brunswick,31523
1558,BRUNSWICK COLLEGE,GA,Brunswick,31523
1601,WEST GEORGIA COLLEGE,GA,Carrollton,30118
5619,NORTH GEORGIA TECH-VOC SCHOOL,GA,Clarkesvlle,30523
5165,DEKALB COLLEGE CENTRAL,GA,Clarkston,30021
5622,DEKALB TECH,GA,Clarkston,30021
1597,TRUETT MCCONNELL COLLEGE,GA,Cleveland,30528
5798,TRUETT-MCCONNELL COLLEGE,GA,Cleveland,30528
1581,MIDDLE GEORGIA COLL,GA,Cochran,31014
1561,COLUMBUS STATE UNIVERSITY,GA,Columbus,31907
5624,COLUMBUS TECH COLLEGE,GA,Columbus,31904
010765,PHILLIPS C COLUMBUS,GA,Columbus,31901
1545,ANDREW COLLEGE,GA,Cuthbert,31740
1585,NORTH GEORGIA COLL,GA,Dahlonega,30597
3956,DALTON STATE COLLEGE,GA,Dalton,30720
1542,AGNES SCOTT COLLEGE,GA,Decatur,30030
1560,COLUMBIA THEOLOGICAL SEMINARY,GA,Decatur,30031
5711,DEKALB COLLEGE SOUTH,GA,Decatur,30034
9224,DEVRY UNIVERSITY,GA,Decatur,30030
1562,GEORGIA PERIMETER COLLEGE,GA,Decatur,30034
010771,GUPTON COL FUNERAL SERVICE,GA,Decatur,30035
1588,PIEDMONT COLLEGE,GA,Demorest,30535
1592,SOUTH GEORGIA COLLEGE,GA,Douglas,31533
5619,SOUTH GEORGIA COLLEGE,GA,Douglas,31533
5694,DEKALB COLLEGE NORTH,GA,Dunwoody,30338
1547,ATLANTA CHRISTN COLL,GA,East Point,30344
1566,FORT VALLEY ST COLL,GA,Fort Valley,31030
1563,EMMANUEL COLLEGE GEORGIA,GA,Frankln Spg,30639
1556,BRENAU COLLEGE,GA,Gainesville,30501
5273,GAINESVILLE COLLEGE,GA,Gainesville,30503
1567,GAINESVILLE STATE COLLEGE,GA,Gainsville,30503
4023,PICKENS TECHNICAL INSTITUTE,GA,Jasper,30143
1577,KENNESAW STATE COLL,GA,Kennesaw,30144
1578,LAGRANGE COLLEGE,GA,Lagrange,30240
022884,GWINNETT TECHNICAL COLLEGE,GA,Lawrenceville,30043
5439,MACON COLLEGE,GA,Macon,31297
7728,MACON STATE COLLEGE,GA,Macon,31206
1580,MERCER UNIV MACON,GA,Macon,31207
1600,WESLEYAN COLLEGE,GA,Macon,31297
5620,CHATTAHOOCHEE TECH I,GA,Marietta,30060
020748,LIFE UNIVERSITY,GA,Marietta,30060
1570,SOUTHERN POLYTECHNIC STATE UNIVERSITY,GA,Marietta,30060
1602,GEORGIA COLLEGE STATE UNIVERSITY,GA,Milledgevil,31061
5249,GEORGIA MILITARY COLLEGE,GA,Milledgeville,31061
1571,GEORGIA MILITARY COLLEGE,GA,Milledgeville,31061
8976,CLAYTON STATE COLL,GA,Morrow,30260
1554,BERRY COLLEGE,GA,Mount Berry,30149-0400
1557,BREWTON-PARKER COLLEGE,GA,Mount Vernon,30445
666106,ASHWORTH COLLEGE,GA,Norcross,30092
5186,OXFORD COLLEGE,GA,Oxford,30267
4024,COOSA VALLEY TECHNICAL INST,GA,Rome,30161
5237,FLOYD COLLEGE,GA,Rome,30163
9507,GEORGIA HIGHLANDS COLLEGE,GA,Rome,30161
1591,SHORTER COLL,GA,Rome,30165
1546,ARMSTRONG STATE COLL,GA,Savannah,31419
021415,SAVANNAH COLL ART DESIGN,GA,Savannah,31402
1590,SAVANNAH ST COLL,GA,Savannah,31404
5618,SAVANNAH TECHNICAL COLLEGE,GA,Savannah,31405
013039,SOUTH UNIVERSITY,GA,Savannah,31406
1572,GEORGIA STHRN UNIV,GA,Statesboro,30460
5200,EAST GEORGIA COLLEGE,GA,Swainsboro,30401
5616,SWAINSBORO TECH SCH,GA,Swainsboro,30401
1555,THOMAS COLLEGE,GA,Thomasville,31792
1541,ABRAHAM BALDWIN AGRI COLLEGE,GA,Tifton,31794
1596,TOCCOA FALLS COLLEGE,GA,Toccoa Fls,30598
1599,VALDOSTA ST UNIVERSITY,GA,Valdosta,31698
1589,REINHARDT COLLEGE,GA,Waleska,30183
5568,REINHARDT COLLEGE,GA,Waleska,30183
020550,WAYCROSS COLLEGE,GA,Waycross,31503
1604,YOUNG HARRIS COLLEGE,GA,Young Harris,30582
5990,YOUNG-HARRIS COLLEGE,GA,Young Harris,30582
3935,UNIVERSITY GUAM,GU,Mangilao,96923
1611,UNIVERSITY HAWAII-HILO,HI,Hilo,96720
4324,CANNONS BUSINESS COLLEGE,HI,Honolulu,96814
1605,CHAMINADE UNIV HONLU,HI,Honolulu,96816
7279,HAWAII PACIFIC UNIV,HI,Honolulu,96813
4350,HONOLULU COMMUNITY COLLEGE,HI,Honolulu,96817
